order_id,customer_id,order_date,year,month,quarter,category,quantity,unit_price,discount_pct,revenue,channel,device,region,is_repeat,order_month,first_order
O0002629,C00949,2022-06-20,2022,6,Q2,Beauty,4,41.63,0.0,166.51,Email,Mobile,Yorkshire,1,2022-06,2022-06-20
O0002630,C00949,2022-11-14,2022,11,Q4,Clothing,3,85.18,0.0,255.53,Email,Mobile,Yorkshire,1,2022-11,2022-11-14
O0002631,C00950,2024-12-01,2024,12,Q4,Home & Garden,4,144.45,0.0,577.79,Organic Search,Desktop,Midlands,0,2024-12,2024-12-01
O0002632,C00951,2024-11-12,2024,11,Q4,Home & Garden,2,142.82,0.0,285.64,Referral,Desktop,Scotland,0,2024-11,2024-11-12
O0002633,C00952,2024-11-05,2024,11,Q4,Beauty,3,43.17,0.02,126.92,Email,Mobile,Yorkshire,0,2024-11,2024-11-05
O0002634,C00952,2024-11-06,2024,11,Q4,Beauty,1,55.58,0.0,55.58,Email,Mobile,Yorkshire,1,2024-11,2024-11-06
O0002635,C00952,2024-11-08,2024,11,Q4,Clothing,3,73.48,0.0,220.45,Email,Mobile,Yorkshire,1,2024-11,2024-11-08
O0002636,C00953,2023-12-15,2023,12,Q4,Clothing,2,82.76,0.0,165.51,Social Media,Desktop,South West,0,2023-12,2023-12-15
O0002637,C00953,2024-03-26,2024,3,Q1,Beauty,2,38.57,0.0,77.13,Social Media,Desktop,South West,1,2024-03,2024-03-26
O0002638,C00953,2024-05-04,2024,5,Q2,Clothing,3,43.58,0.0,130.73,Social Media,Desktop,South West,1,2024-05,2024-05-04
O0002639,C00954,2024-09-13,2024,9,Q3,Sports,2,71.1,0.0,142.2,Paid Search,Desktop,North West,0,2024-09,2024-09-13
O0002640,C00954,2024-09-29,2024,9,Q3,Beauty,4,30.06,0.0,120.24,Paid Search,Desktop,North West,1,2024-09,2024-09-29
O0002641,C00955,2024-07-11,2024,7,Q3,Electronics,1,130.28,0.16,109.44,Direct,Mobile,London,0,2024-07,2024-07-11
O0002642,C00956,2023-04-22,2023,4,Q2,Home & Garden,4,108.03,0.13,375.94,Organic Search,Mobile,South East,0,2023-04,2023-04-22
O0002643,C00956,2023-08-04,2023,8,Q3,Clothing,2,37.79,0.01,74.83,Organic Search,Mobile,South East,1,2023-08,2023-08-04
O0002644,C00956,2024-03-05,2024,3,Q1,Clothing,4,63.82,0.14,219.55,Organic Search,Mobile,South East,1,2024-03,2024-03-05
O0002645,C00957,2023-06-17,2023,6,Q2,Toys,3,19.9,0.0,59.7,Social Media,Mobile,Scotland,0,2023-06,2023-06-17
O0002646,C00957,2024-05-02,2024,5,Q2,Toys,4,36.7,0.0,146.8,Social Media,Mobile,Scotland,1,2024-05,2024-05-02
O0002647,C00957,2024-11-14,2024,11,Q4,Clothing,4,75.11,0.0,300.42,Social Media,Mobile,Scotland,1,2024-11,2024-11-14
O0002648,C00958,2024-08-22,2024,8,Q3,Electronics,2,38.7,0.0,77.39,Organic Search,Desktop,Midlands,0,2024-08,2024-08-22
O0002649,C00958,2024-11-05,2024,11,Q4,Electronics,3,168.58,0.0,505.73,Organic Search,Desktop,Midlands,1,2024-11,2024-11-05
O0002650,C00959,2023-10-25,2023,10,Q4,Home & Garden,4,88.7,0.0,354.81,Direct,Desktop,North East,0,2023-10,2023-10-25
O0002651,C00960,2022-04-18,2022,4,Q2,Beauty,1,51.31,0.23,39.51,Direct,Desktop,Wales,0,2022-04,2022-04-18
O0002652,C00960,2023-04-09,2023,4,Q2,Beauty,4,26.63,0.0,106.54,Direct,Desktop,Wales,1,2023-04,2023-04-09
O0002653,C00960,2023-05-08,2023,5,Q2,Beauty,2,49.86,0.18,81.77,Direct,Desktop,Wales,1,2023-05,2023-05-08
O0002654,C00961,2023-05-18,2023,5,Q2,Electronics,2,106.33,0.0,212.65,Email,Tablet,Midlands,0,2023-05,2023-05-18
O0002655,C00961,2024-01-01,2024,1,Q1,Electronics,1,79.91,0.25,59.94,Email,Tablet,Midlands,1,2024-01,2024-01-01
O0002656,C00961,2024-05-29,2024,5,Q2,Electronics,3,139.08,0.0,417.23,Email,Tablet,Midlands,1,2024-05,2024-05-29
O0002657,C00961,2024-07-24,2024,7,Q3,Electronics,3,131.74,0.0,395.22,Email,Tablet,Midlands,1,2024-07,2024-07-24
O0002658,C00963,2024-03-03,2024,3,Q1,Clothing,2,55.93,0.0,111.86,Organic Search,Mobile,North West,0,2024-03,2024-03-03
O0002659,C00964,2023-06-08,2023,6,Q2,Electronics,3,159.05,0.0,477.15,Organic Search,Mobile,Scotland,0,2023-06,2023-06-08
O0002660,C00964,2023-06-30,2023,6,Q2,Clothing,4,48.44,0.0,193.75,Organic Search,Mobile,Scotland,1,2023-06,2023-06-30
O0002661,C00964,2023-07-15,2023,7,Q3,Clothing,2,35.46,0.19,57.44,Organic Search,Mobile,Scotland,1,2023-07,2023-07-15
O0002662,C00964,2023-09-15,2023,9,Q3,Clothing,4,86.84,0.0,347.34,Organic Search,Mobile,Scotland,1,2023-09,2023-09-15
O0002663,C00964,2023-10-01,2023,10,Q4,Clothing,4,40.73,0.0,162.9,Organic Search,Mobile,Scotland,1,2023-10,2023-10-01
O0002664,C00964,2024-01-26,2024,1,Q1,Clothing,3,25.92,0.0,77.75,Organic Search,Mobile,Scotland,1,2024-01,2024-01-26
O0002665,C00964,2024-06-23,2024,6,Q2,Clothing,4,63.76,0.0,255.05,Organic Search,Mobile,Scotland,1,2024-06,2024-06-23
O0002666,C00965,2023-12-18,2023,12,Q4,Home & Garden,1,88.8,0.21,70.15,Paid Search,Desktop,South East,0,2023-12,2023-12-18
O0002667,C00965,2024-02-04,2024,2,Q1,Home & Garden,1,62.21,0.0,62.21,Paid Search,Desktop,South East,1,2024-02,2024-02-04
O0002668,C00965,2024-03-08,2024,3,Q1,Beauty,1,52.96,0.14,45.54,Paid Search,Desktop,South East,1,2024-03,2024-03-08
O0002669,C00965,2024-04-09,2024,4,Q2,Home & Garden,2,56.02,0.0,112.04,Paid Search,Desktop,South East,1,2024-04,2024-04-09
O0002670,C00966,2024-05-14,2024,5,Q2,Home & Garden,2,111.55,0.0,223.1,Email,Mobile,London,0,2024-05,2024-05-14
O0002671,C00967,2022-09-15,2022,9,Q3,Electronics,3,183.57,0.0,550.7,Organic Search,Mobile,Wales,0,2022-09,2022-09-15
O0002672,C00967,2024-02-25,2024,2,Q1,Electronics,3,182.71,0.0,548.12,Organic Search,Mobile,Wales,1,2024-02,2024-02-25
O0002673,C00968,2023-01-05,2023,1,Q1,Clothing,2,47.58,0.17,78.97,Social Media,Mobile,London,0,2023-01,2023-01-05
O0002674,C00968,2023-09-26,2023,9,Q3,Electronics,1,45.08,0.0,45.08,Social Media,Mobile,London,1,2023-09,2023-09-26
O0002675,C00968,2023-10-14,2023,10,Q4,Electronics,2,197.39,0.0,394.78,Social Media,Mobile,London,1,2023-10,2023-10-14
O0002676,C00968,2023-10-23,2023,10,Q4,Electronics,4,174.38,0.08,641.72,Social Media,Mobile,London,1,2023-10,2023-10-23
O0002677,C00968,2023-12-12,2023,12,Q4,Electronics,4,116.14,0.0,464.55,Social Media,Mobile,London,1,2023-12,2023-12-12
O0002678,C00968,2024-01-10,2024,1,Q1,Home & Garden,2,64.2,0.16,107.85,Social Media,Mobile,London,1,2024-01,2024-01-10
O0002679,C00968,2024-09-05,2024,9,Q3,Sports,1,57.98,0.01,57.4,Social Media,Mobile,London,1,2024-09,2024-09-05
O0002680,C00968,2024-10-25,2024,10,Q4,Electronics,4,182.61,0.09,664.71,Social Media,Mobile,London,1,2024-10,2024-10-25
O0002681,C00969,2024-03-08,2024,3,Q1,Home & Garden,4,72.92,0.0,291.69,Email,Tablet,London,0,2024-03,2024-03-08
O0002682,C00970,2021-01-19,2021,1,Q1,Clothing,4,45.71,0.1,164.55,Organic Search,Mobile,South West,0,2021-01,2021-01-19
O0002683,C00970,2022-06-18,2022,6,Q2,Clothing,1,71.4,0.0,71.4,Organic Search,Mobile,South West,1,2022-06,2022-06-18
O0002684,C00970,2022-07-21,2022,7,Q3,Clothing,1,31.0,0.0,31.0,Organic Search,Mobile,South West,1,2022-07,2022-07-21
O0002685,C00970,2024-05-28,2024,5,Q2,Clothing,3,43.48,0.23,100.44,Organic Search,Mobile,South West,1,2024-05,2024-05-28
O0002686,C00970,2024-11-23,2024,11,Q4,Clothing,1,59.48,0.13,51.74,Organic Search,Mobile,South West,1,2024-11,2024-11-23
O0002687,C00970,2024-11-26,2024,11,Q4,Clothing,2,105.88,0.11,188.47,Organic Search,Mobile,South West,1,2024-11,2024-11-26
O0002688,C00971,2022-06-16,2022,6,Q2,Home & Garden,3,113.89,0.0,341.68,Social Media,Desktop,North East,0,2022-06,2022-06-16
O0002689,C00971,2022-09-23,2022,9,Q3,Home & Garden,4,105.82,0.0,423.27,Social Media,Desktop,North East,1,2022-09,2022-09-23
O0002690,C00971,2023-12-25,2023,12,Q4,Home & Garden,3,145.02,0.0,435.05,Social Media,Desktop,North East,1,2023-12,2023-12-25
O0002691,C00972,2023-10-11,2023,10,Q4,Electronics,1,94.3,0.0,94.3,Email,Desktop,South East,0,2023-10,2023-10-11
O0002692,C00972,2024-01-02,2024,1,Q1,Home & Garden,4,46.83,0.1,168.58,Email,Desktop,South East,1,2024-01,2024-01-02
O0002693,C00972,2024-06-20,2024,6,Q2,Home & Garden,3,97.79,0.17,243.49,Email,Desktop,South East,1,2024-06,2024-06-20
O0002694,C00973,2023-12-08,2023,12,Q4,Sports,3,64.81,0.0,194.43,Referral,Mobile,London,0,2023-12,2023-12-08
O0002695,C00973,2024-01-09,2024,1,Q1,Sports,3,23.2,0.0,69.6,Referral,Mobile,London,1,2024-01,2024-01-09
O0002696,C00973,2024-06-11,2024,6,Q2,Clothing,4,28.95,0.0,115.78,Referral,Mobile,London,1,2024-06,2024-06-11
O0002697,C00973,2024-11-18,2024,11,Q4,Beauty,2,61.03,0.0,122.07,Referral,Mobile,London,1,2024-11,2024-11-18
O0002698,C00973,2024-12-27,2024,12,Q4,Sports,3,84.61,0.19,205.59,Referral,Mobile,London,1,2024-12,2024-12-27
O0002699,C00974,2024-11-03,2024,11,Q4,Clothing,1,93.89,0.21,74.17,Organic Search,Mobile,South East,0,2024-11,2024-11-03
O0002700,C00976,2023-10-27,2023,10,Q4,Clothing,1,120.5,0.2,96.4,Email,Mobile,London,0,2023-10,2023-10-27
O0002701,C00977,2022-11-22,2022,11,Q4,Home & Garden,3,96.32,0.06,271.62,Organic Search,Mobile,Yorkshire,0,2022-11,2022-11-22
O0002702,C00977,2022-12-04,2022,12,Q4,Sports,2,88.65,0.0,177.3,Organic Search,Mobile,Yorkshire,1,2022-12,2022-12-04
O0002703,C00977,2023-06-17,2023,6,Q2,Toys,3,47.37,0.0,142.12,Organic Search,Mobile,Yorkshire,1,2023-06,2023-06-17
O0002704,C00977,2023-09-05,2023,9,Q3,Electronics,3,80.55,0.0,241.65,Organic Search,Mobile,Yorkshire,1,2023-09,2023-09-05
O0002705,C00977,2024-06-25,2024,6,Q2,Clothing,3,50.69,0.07,141.43,Organic Search,Mobile,Yorkshire,1,2024-06,2024-06-25
O0002706,C00978,2022-06-13,2022,6,Q2,Electronics,2,199.86,0.0,399.71,Referral,Mobile,North East,0,2022-06,2022-06-13
O0002707,C00978,2022-11-15,2022,11,Q4,Sports,1,79.56,0.21,62.85,Referral,Mobile,North East,1,2022-11,2022-11-15
O0002708,C00978,2023-02-11,2023,2,Q1,Clothing,1,70.65,0.0,70.65,Referral,Mobile,North East,1,2023-02,2023-02-11
O0002709,C00978,2023-05-21,2023,5,Q2,Sports,4,70.17,0.12,246.98,Referral,Mobile,North East,1,2023-05,2023-05-21
O0002710,C00978,2023-06-26,2023,6,Q2,Electronics,4,183.51,0.0,734.04,Referral,Mobile,North East,1,2023-06,2023-06-26
O0002711,C00978,2023-09-05,2023,9,Q3,Books,1,18.25,0.0,18.25,Referral,Mobile,North East,1,2023-09,2023-09-05
O0002712,C00978,2024-06-08,2024,6,Q2,Electronics,1,163.74,0.0,163.74,Referral,Mobile,North East,1,2024-06,2024-06-08
O0002713,C00978,2024-12-21,2024,12,Q4,Electronics,1,231.04,0.15,196.38,Referral,Mobile,North East,1,2024-12,2024-12-21
O0002714,C00979,2023-12-03,2023,12,Q4,Home & Garden,2,129.43,0.1,232.97,Paid Search,Mobile,Midlands,0,2023-12,2023-12-03
O0002715,C00979,2024-02-29,2024,2,Q1,Home & Garden,3,44.52,0.0,133.57,Paid Search,Mobile,Midlands,1,2024-02,2024-02-29
O0002716,C00979,2024-04-07,2024,4,Q2,Sports,1,108.45,0.0,108.45,Paid Search,Mobile,Midlands,1,2024-04,2024-04-07
O0002717,C00979,2024-04-25,2024,4,Q2,Home & Garden,4,45.09,0.09,164.13,Paid Search,Mobile,Midlands,1,2024-04,2024-04-25
O0002718,C00979,2024-06-27,2024,6,Q2,Home & Garden,1,55.8,0.0,55.8,Paid Search,Mobile,Midlands,1,2024-06,2024-06-27
O0002719,C00979,2024-09-13,2024,9,Q3,Home & Garden,2,41.46,0.0,82.93,Paid Search,Mobile,Midlands,1,2024-09,2024-09-13
O0002720,C00979,2024-11-06,2024,11,Q4,Home & Garden,1,79.28,0.0,79.28,Paid Search,Mobile,Midlands,1,2024-11,2024-11-06
O0002721,C00980,2022-02-01,2022,2,Q1,Clothing,3,28.12,0.16,70.86,Referral,Desktop,Midlands,0,2022-02,2022-02-01
O0002722,C00980,2022-05-15,2022,5,Q2,Clothing,4,57.14,0.0,228.57,Referral,Desktop,Midlands,1,2022-05,2022-05-15
O0002723,C00980,2024-05-07,2024,5,Q2,Clothing,4,98.35,0.0,393.4,Referral,Desktop,Midlands,1,2024-05,2024-05-07
O0002724,C00981,2023-09-26,2023,9,Q3,Clothing,3,65.58,0.0,196.74,Direct,Desktop,Scotland,0,2023-09,2023-09-26
O0002725,C00982,2022-09-10,2022,9,Q3,Electronics,2,158.24,0.0,316.48,Organic Search,Mobile,South West,0,2022-09,2022-09-10
O0002726,C00982,2023-03-18,2023,3,Q1,Electronics,4,72.0,0.07,267.82,Organic Search,Mobile,South West,1,2023-03,2023-03-18
O0002727,C00983,2024-01-20,2024,1,Q1,Electronics,1,84.65,0.0,84.65,Paid Search,Desktop,Yorkshire,0,2024-01,2024-01-20
O0002728,C00985,2021-11-23,2021,11,Q4,Clothing,3,97.53,0.03,283.8,Direct,Desktop,Scotland,0,2021-11,2021-11-23
O0002729,C00985,2022-02-24,2022,2,Q1,Clothing,1,33.9,0.0,33.9,Direct,Desktop,Scotland,1,2022-02,2022-02-24
O0002730,C00985,2023-07-19,2023,7,Q3,Clothing,4,51.62,0.0,206.47,Direct,Desktop,Scotland,1,2023-07,2023-07-19
O0002731,C00985,2024-06-22,2024,6,Q2,Clothing,2,48.51,0.0,97.03,Direct,Desktop,Scotland,1,2024-06,2024-06-22
O0002732,C00985,2024-11-01,2024,11,Q4,Clothing,2,49.26,0.0,98.53,Direct,Desktop,Scotland,1,2024-11,2024-11-01
O0002733,C00986,2022-02-22,2022,2,Q1,Home & Garden,1,46.33,0.0,46.33,Organic Search,Desktop,London,0,2022-02,2022-02-22
O0002734,C00986,2022-03-05,2022,3,Q1,Clothing,2,51.03,0.0,102.06,Organic Search,Desktop,London,1,2022-03,2022-03-05
O0002735,C00986,2022-03-13,2022,3,Q1,Clothing,4,61.98,0.0,247.91,Organic Search,Desktop,London,1,2022-03,2022-03-13
O0002736,C00986,2023-04-08,2023,4,Q2,Clothing,4,47.98,0.23,147.78,Organic Search,Desktop,London,1,2023-04,2023-04-08
O0002737,C00986,2023-04-15,2023,4,Q2,Clothing,2,61.58,0.0,123.16,Organic Search,Desktop,London,1,2023-04,2023-04-15
O0002738,C00986,2024-12-25,2024,12,Q4,Home & Garden,2,108.92,0.18,178.64,Organic Search,Desktop,London,1,2024-12,2024-12-25
O0002739,C00987,2023-07-08,2023,7,Q3,Beauty,2,52.34,0.13,91.08,Email,Desktop,South East,0,2023-07,2023-07-08
O0002740,C00987,2023-08-18,2023,8,Q3,Clothing,3,30.81,0.15,78.56,Email,Desktop,South East,1,2023-08,2023-08-18
O0002741,C00987,2023-09-26,2023,9,Q3,Beauty,1,32.37,0.0,32.37,Email,Desktop,South East,1,2023-09,2023-09-26
O0002742,C00987,2023-10-03,2023,10,Q4,Sports,2,47.63,0.0,95.26,Email,Desktop,South East,1,2023-10,2023-10-03
O0002743,C00987,2023-10-21,2023,10,Q4,Beauty,2,30.77,0.0,61.54,Email,Desktop,South East,1,2023-10,2023-10-21
O0002744,C00987,2023-10-28,2023,10,Q4,Books,2,30.07,0.18,49.32,Email,Desktop,South East,1,2023-10,2023-10-28
O0002745,C00987,2024-03-13,2024,3,Q1,Beauty,3,37.52,0.25,84.41,Email,Desktop,South East,1,2024-03,2024-03-13
O0002746,C00987,2024-07-27,2024,7,Q3,Beauty,4,35.54,0.21,112.3,Email,Desktop,South East,1,2024-07,2024-07-27
O0002747,C00987,2024-08-15,2024,8,Q3,Electronics,3,113.33,0.0,339.98,Email,Desktop,South East,1,2024-08,2024-08-15
O0002748,C00988,2023-09-12,2023,9,Q3,Beauty,3,55.11,0.02,162.02,Email,Mobile,Scotland,0,2023-09,2023-09-12
O0002749,C00988,2024-10-03,2024,10,Q4,Home & Garden,1,51.1,0.0,51.1,Email,Mobile,Scotland,1,2024-10,2024-10-03
O0002750,C00989,2024-10-20,2024,10,Q4,Home & Garden,2,76.98,0.04,147.8,Paid Search,Desktop,Midlands,0,2024-10,2024-10-20
O0002751,C00989,2024-11-14,2024,11,Q4,Home & Garden,1,70.21,0.0,70.21,Paid Search,Desktop,Midlands,1,2024-11,2024-11-14
O0002752,C00991,2022-11-28,2022,11,Q4,Books,4,29.56,0.0,118.25,Direct,Mobile,South East,0,2022-11,2022-11-28
O0002753,C00991,2023-03-31,2023,3,Q1,Clothing,2,38.7,0.0,77.39,Direct,Mobile,South East,1,2023-03,2023-03-31
O0002754,C00991,2023-06-03,2023,6,Q2,Clothing,4,80.75,0.0,323.01,Direct,Mobile,South East,1,2023-06,2023-06-03
O0002755,C00991,2024-06-07,2024,6,Q2,Electronics,4,142.98,0.0,571.91,Direct,Mobile,South East,1,2024-06,2024-06-07
O0002756,C00993,2024-12-29,2024,12,Q4,Sports,3,100.6,0.0,301.79,Paid Search,Desktop,Yorkshire,0,2024-12,2024-12-29
O0002757,C00994,2024-03-06,2024,3,Q1,Clothing,1,64.11,0.19,51.93,Organic Search,Mobile,London,0,2024-03,2024-03-06
O0002758,C00994,2024-08-04,2024,8,Q3,Electronics,1,127.6,0.13,111.02,Organic Search,Mobile,London,1,2024-08,2024-08-04
O0002759,C00995,2021-04-25,2021,4,Q2,Sports,1,38.57,0.06,36.26,Email,Mobile,Midlands,0,2021-04,2021-04-25
O0002760,C00995,2022-09-29,2022,9,Q3,Electronics,4,72.26,0.0,289.06,Email,Mobile,Midlands,1,2022-09,2022-09-29
O0002761,C00995,2022-11-08,2022,11,Q4,Sports,4,76.03,0.0,304.13,Email,Mobile,Midlands,1,2022-11,2022-11-08
O0002762,C00996,2022-12-10,2022,12,Q4,Beauty,2,52.03,0.0,104.05,Direct,Mobile,South East,0,2022-12,2022-12-10
O0002763,C00996,2023-02-01,2023,2,Q1,Beauty,2,26.88,0.0,53.76,Direct,Mobile,South East,1,2023-02,2023-02-01
O0002764,C00996,2023-04-04,2023,4,Q2,Beauty,4,47.18,0.0,188.72,Direct,Mobile,South East,1,2023-04,2023-04-04
O0002765,C00996,2024-11-10,2024,11,Q4,Home & Garden,2,120.89,0.14,207.94,Direct,Mobile,South East,1,2024-11,2024-11-10
O0002766,C00997,2024-10-20,2024,10,Q4,Sports,2,97.39,0.0,194.78,Organic Search,Desktop,South West,0,2024-10,2024-10-20
O0002767,C00997,2024-10-28,2024,10,Q4,Sports,4,58.44,0.0,233.78,Organic Search,Desktop,South West,1,2024-10,2024-10-28
O0002768,C00997,2024-11-06,2024,11,Q4,Sports,3,82.15,0.0,246.44,Organic Search,Desktop,South West,1,2024-11,2024-11-06
O0002769,C00997,2024-12-06,2024,12,Q4,Sports,4,97.21,0.0,388.85,Organic Search,Desktop,South West,1,2024-12,2024-12-06
O0002770,C00998,2022-12-10,2022,12,Q4,Electronics,2,221.68,0.0,443.36,Social Media,Desktop,Midlands,0,2022-12,2022-12-10
O0002771,C00998,2023-04-25,2023,4,Q2,Electronics,1,121.23,0.0,121.23,Social Media,Desktop,Midlands,1,2023-04,2023-04-25
O0002772,C00999,2024-04-06,2024,4,Q2,Electronics,4,125.54,0.0,502.18,Organic Search,Mobile,London,0,2024-04,2024-04-06
O0002773,C00999,2024-07-10,2024,7,Q3,Sports,1,64.97,0.0,64.97,Organic Search,Mobile,London,1,2024-07,2024-07-10
O0002774,C00999,2024-07-25,2024,7,Q3,Electronics,2,176.99,0.06,332.75,Organic Search,Mobile,London,1,2024-07,2024-07-25
O0002775,C00999,2024-11-11,2024,11,Q4,Electronics,3,151.44,0.01,449.79,Organic Search,Mobile,London,1,2024-11,2024-11-11
O0002776,C00999,2024-12-11,2024,12,Q4,Beauty,2,71.27,0.0,142.53,Organic Search,Mobile,London,1,2024-12,2024-12-11
O0002777,C01000,2022-12-21,2022,12,Q4,Electronics,1,149.18,0.0,149.18,Organic Search,Mobile,South East,0,2022-12,2022-12-21
O0002778,C01000,2023-12-30,2023,12,Q4,Electronics,3,208.68,0.0,626.04,Organic Search,Mobile,South East,1,2023-12,2023-12-30
O0002779,C01000,2024-01-06,2024,1,Q1,Electronics,2,96.21,0.0,192.43,Organic Search,Mobile,South East,1,2024-01,2024-01-06
O0002780,C01000,2024-01-08,2024,1,Q1,Sports,1,31.89,0.23,24.55,Organic Search,Mobile,South East,1,2024-01,2024-01-08
O0002781,C01000,2024-05-25,2024,5,Q2,Toys,2,28.69,0.17,47.62,Organic Search,Mobile,South East,1,2024-05,2024-05-25
O0002782,C01001,2023-01-03,2023,1,Q1,Clothing,2,56.53,0.05,107.41,Paid Search,Mobile,Scotland,0,2023-01,2023-01-03
O0002783,C01002,2023-02-27,2023,2,Q1,Home & Garden,1,59.42,0.02,58.23,Direct,Desktop,Scotland,0,2023-02,2023-02-27
O0002784,C01002,2024-11-10,2024,11,Q4,Clothing,2,82.56,0.03,160.17,Direct,Desktop,Scotland,1,2024-11,2024-11-10
O0002785,C01005,2023-07-01,2023,7,Q3,Toys,4,36.63,0.0,146.51,Social Media,Desktop,North East,0,2023-07,2023-07-01
O0002786,C01005,2023-08-16,2023,8,Q3,Home & Garden,2,67.25,0.0,134.5,Social Media,Desktop,North East,1,2023-08,2023-08-16
O0002787,C01005,2023-11-27,2023,11,Q4,Sports,4,86.23,0.25,258.69,Social Media,Desktop,North East,1,2023-11,2023-11-27
O0002788,C01005,2024-07-01,2024,7,Q3,Sports,3,33.38,0.16,84.12,Social Media,Desktop,North East,1,2024-07,2024-07-01
O0002789,C01005,2024-08-24,2024,8,Q3,Sports,4,15.24,0.0,60.96,Social Media,Desktop,North East,1,2024-08,2024-08-24
O0002790,C01006,2024-01-13,2024,1,Q1,Beauty,4,28.03,0.0,112.11,Referral,Mobile,London,0,2024-01,2024-01-13
O0002791,C01006,2024-02-27,2024,2,Q1,Electronics,2,57.99,0.0,115.99,Referral,Mobile,London,1,2024-02,2024-02-27
O0002792,C01006,2024-10-19,2024,10,Q4,Books,3,15.12,0.0,45.37,Referral,Mobile,London,1,2024-10,2024-10-19
O0002793,C01007,2023-04-23,2023,4,Q2,Beauty,3,26.15,0.0,78.44,Referral,Mobile,London,0,2023-04,2023-04-23
O0002794,C01008,2023-11-08,2023,11,Q4,Sports,3,80.51,0.0,241.54,Organic Search,Mobile,South East,0,2023-11,2023-11-08
O0002795,C01008,2023-11-28,2023,11,Q4,Toys,3,39.98,0.0,119.95,Organic Search,Mobile,South East,1,2023-11,2023-11-28
O0002796,C01008,2023-12-30,2023,12,Q4,Clothing,1,84.95,0.0,84.95,Organic Search,Mobile,South East,1,2023-12,2023-12-30
O0002797,C01008,2024-07-25,2024,7,Q3,Electronics,2,133.41,0.08,245.48,Organic Search,Mobile,South East,1,2024-07,2024-07-25
O0002798,C01009,2024-11-03,2024,11,Q4,Electronics,4,192.1,0.0,768.42,Email,Mobile,Yorkshire,0,2024-11,2024-11-03
O0002799,C01010,2022-03-30,2022,3,Q1,Clothing,2,33.58,0.0,67.16,Social Media,Mobile,Midlands,0,2022-03,2022-03-30
O0002800,C01010,2022-04-10,2022,4,Q2,Clothing,4,65.42,0.17,217.19,Social Media,Mobile,Midlands,1,2022-04,2022-04-10
O0002801,C01010,2022-10-10,2022,10,Q4,Clothing,4,48.34,0.17,160.47,Social Media,Mobile,Midlands,1,2022-10,2022-10-10
O0002802,C01010,2022-11-23,2022,11,Q4,Clothing,1,101.77,0.0,101.77,Social Media,Mobile,Midlands,1,2022-11,2022-11-23
O0002803,C01010,2023-03-03,2023,3,Q1,Clothing,3,59.53,0.0,178.58,Social Media,Mobile,Midlands,1,2023-03,2023-03-03
O0002804,C01010,2023-04-15,2023,4,Q2,Clothing,1,90.33,0.0,90.33,Social Media,Mobile,Midlands,1,2023-04,2023-04-15
O0002805,C01010,2023-07-10,2023,7,Q3,Electronics,3,12.17,0.03,35.41,Social Media,Mobile,Midlands,1,2023-07,2023-07-10
O0002806,C01010,2024-06-01,2024,6,Q2,Clothing,1,49.02,0.0,49.02,Social Media,Mobile,Midlands,1,2024-06,2024-06-01
O0002807,C01011,2024-06-19,2024,6,Q2,Clothing,4,49.55,0.2,158.55,Email,Desktop,North West,0,2024-06,2024-06-19
O0002808,C01011,2024-07-05,2024,7,Q3,Electronics,2,91.67,0.0,183.33,Email,Desktop,North West,1,2024-07,2024-07-05
O0002809,C01011,2024-10-09,2024,10,Q4,Clothing,1,101.83,0.0,101.83,Email,Desktop,North West,1,2024-10,2024-10-09
O0002810,C01011,2024-10-17,2024,10,Q4,Electronics,1,159.69,0.0,159.69,Email,Desktop,North West,1,2024-10,2024-10-17
O0002811,C01011,2024-11-23,2024,11,Q4,Electronics,2,210.86,0.0,421.71,Email,Desktop,North West,1,2024-11,2024-11-23
O0002812,C01013,2024-04-08,2024,4,Q2,Books,4,23.95,0.21,75.67,Organic Search,Mobile,South West,0,2024-04,2024-04-08
O0002813,C01013,2024-07-23,2024,7,Q3,Toys,4,28.94,0.0,115.77,Organic Search,Mobile,South West,1,2024-07,2024-07-23
O0002814,C01013,2024-11-13,2024,11,Q4,Toys,2,51.73,0.0,103.47,Organic Search,Mobile,South West,1,2024-11,2024-11-13
O0002815,C01013,2024-12-27,2024,12,Q4,Toys,1,34.42,0.14,29.6,Organic Search,Mobile,South West,1,2024-12,2024-12-27
O0002816,C01014,2024-10-25,2024,10,Q4,Home & Garden,2,102.35,0.0,204.7,Email,Mobile,Midlands,0,2024-10,2024-10-25
O0002817,C01014,2024-11-17,2024,11,Q4,Home & Garden,1,92.74,0.06,87.17,Email,Mobile,Midlands,1,2024-11,2024-11-17
O0002818,C01014,2024-11-29,2024,11,Q4,Home & Garden,3,109.61,0.0,328.84,Email,Mobile,Midlands,1,2024-11,2024-11-29
O0002819,C01014,2024-11-30,2024,11,Q4,Home & Garden,1,150.98,0.0,150.98,Email,Mobile,Midlands,1,2024-11,2024-11-30
O0002820,C01014,2024-12-02,2024,12,Q4,Clothing,4,112.57,0.14,387.24,Email,Mobile,Midlands,1,2024-12,2024-12-02
O0002821,C01014,2024-12-23,2024,12,Q4,Electronics,4,122.02,0.0,488.09,Email,Mobile,Midlands,1,2024-12,2024-12-23
O0002822,C01014,2024-12-25,2024,12,Q4,Home & Garden,3,95.04,0.0,285.11,Email,Mobile,Midlands,1,2024-12,2024-12-25
