customer_id,recency_days,frequency,monetary,first_order,last_order,avg_order_value,n_categories,r_score,f_score,m_score,rfm_segment,customer_lifetime_days,region,acquisition_channel,age_band
C01701,628,6,1434.52,2021-01-14,2023-04-13,239.09,2,1,5,5,Cannot Lose Them,819,North West,Organic Search,25-34
C01702,239,2,94.31,2022-06-06,2024-05-06,47.16,1,2,2,1,Hibernating,700,Midlands,Organic Search,25-34
C01703,124,3,140.18,2022-08-08,2024-08-29,46.73,2,3,3,1,Loyal Customers,752,London,Email,25-34
C01706,94,7,1132.69,2023-12-13,2024-09-28,161.81,3,3,5,5,Loyal Customers,290,Scotland,Paid Search,25-34
C01707,437,3,561.02,2021-06-27,2023-10-21,187.01,3,1,3,3,At Risk,846,Yorkshire,Paid Search,25-34
C01709,43,9,1063.07,2021-04-09,2024-11-18,118.12,2,4,5,5,Champions,1319,London,Email,18-24
C01710,35,6,2291.06,2023-10-29,2024-11-26,381.84,1,4,5,5,Champions,394,Scotland,Email,55+
C01711,129,1,212.81,2024-08-24,2024-08-24,212.81,1,3,1,2,Lost,0,Scotland,Email,35-44
C01713,17,4,1506.17,2024-04-19,2024-12-14,376.54,2,5,4,5,Champions,239,North West,Social Media,18-24
C01714,111,6,1677.8,2021-08-06,2024-09-11,279.63,3,3,5,5,Loyal Customers,1132,Yorkshire,Email,35-44
C01715,529,2,284.63,2023-03-12,2023-07-21,142.32,2,1,2,2,Hibernating,131,Scotland,Direct,25-34
C01716,133,3,1049.7,2023-04-15,2024-08-20,349.9,3,3,3,5,Loyal Customers,493,Wales,Paid Search,25-34
C01717,22,2,303.3,2023-05-07,2024-12-09,151.65,2,5,2,2,Recent Customers,582,Scotland,Email,18-24
C01718,524,2,127.69,2023-03-12,2023-07-26,63.84,1,1,2,1,Hibernating,136,North West,Organic Search,25-34
C01719,387,1,35.31,2023-12-10,2023-12-10,35.31,1,1,1,1,Hibernating,0,London,Paid Search,35-44
C01720,694,2,820.0,2022-11-13,2023-02-06,410.0,1,1,2,4,Hibernating,85,Scotland,Organic Search,35-44
C01721,781,2,618.63,2022-08-04,2022-11-11,309.32,1,1,2,3,Hibernating,99,London,Organic Search,45-54
C01722,6,3,228.41,2024-02-14,2024-12-25,76.14,2,5,3,2,Loyal Customers,315,South West,Email,45-54
C01723,749,1,302.93,2022-12-13,2022-12-13,302.93,1,1,1,2,Hibernating,0,North West,Paid Search,18-24
C01724,101,2,839.08,2022-01-05,2024-09-21,419.54,2,3,2,4,Lost,990,London,Paid Search,25-34
C01725,63,2,252.32,2024-09-16,2024-10-29,126.16,1,4,2,2,Recent Customers,43,North West,Organic Search,55+
C01726,932,2,1140.85,2021-12-16,2022-06-13,570.42,2,1,2,5,Hibernating,179,Yorkshire,Paid Search,45-54
C01727,115,2,134.49,2024-06-19,2024-09-07,67.24,2,3,2,1,Lost,80,North West,Organic Search,35-44
C01729,106,5,409.86,2023-02-24,2024-09-16,81.97,1,3,5,3,Loyal Customers,570,South West,Paid Search,45-54
C01730,507,1,156.8,2023-08-12,2023-08-12,156.8,1,1,1,1,Hibernating,0,Midlands,Direct,45-54
C01731,2,5,627.56,2022-12-08,2024-12-29,125.51,3,5,5,4,Champions,752,Scotland,Paid Search,25-34
C01733,203,1,149.02,2024-06-11,2024-06-11,149.02,1,2,1,1,Hibernating,0,South East,Paid Search,25-34
C01734,31,4,376.62,2023-04-29,2024-11-30,94.16,1,5,4,2,Champions,581,South West,Organic Search,45-54
C01735,44,3,383.28,2023-08-31,2024-11-17,127.76,2,4,3,2,Loyal Customers,444,Wales,Social Media,25-34
C01736,474,1,138.05,2023-09-14,2023-09-14,138.05,1,1,1,1,Hibernating,0,Yorkshire,Email,25-34
C01737,36,3,101.68,2024-05-09,2024-11-25,33.89,3,4,3,1,Loyal Customers,200,London,Direct,55+
C01738,551,1,44.23,2023-06-29,2023-06-29,44.23,1,1,1,1,Hibernating,0,North West,Email,25-34
C01739,3,2,310.09,2023-05-28,2024-12-28,155.05,1,5,2,2,Recent Customers,580,Midlands,Social Media,25-34
C01740,142,1,110.28,2024-08-11,2024-08-11,110.28,1,3,1,1,Lost,0,Wales,Paid Search,18-24
C01741,126,1,505.07,2024-08-27,2024-08-27,505.07,1,3,1,3,Lost,0,South East,Organic Search,25-34
C01742,202,2,529.86,2023-10-06,2024-06-12,264.93,2,2,2,3,Hibernating,250,London,Social Media,45-54
C01743,117,1,178.12,2024-09-05,2024-09-05,178.12,1,3,1,1,Lost,0,North East,Direct,35-44
C01744,19,5,460.18,2024-04-18,2024-12-12,92.04,3,5,5,3,Champions,238,Wales,Email,35-44
C01745,1,2,240.61,2024-12-17,2024-12-30,120.3,1,5,2,2,Recent Customers,13,North West,Email,25-34
C01746,31,1,242.49,2024-11-30,2024-11-30,242.49,1,5,1,2,Recent Customers,0,North West,Organic Search,35-44
C01749,1073,2,117.71,2021-01-21,2022-01-23,58.86,1,1,2,1,Hibernating,367,South East,Direct,35-44
C01751,79,5,941.91,2022-05-20,2024-10-13,188.38,2,4,5,4,Champions,877,London,Paid Search,55+
C01752,237,2,67.83,2023-05-10,2024-05-08,33.92,2,2,2,1,Hibernating,364,Scotland,Direct,18-24
C01753,6,9,1929.04,2021-09-17,2024-12-25,214.34,5,5,5,5,Champions,1195,North West,Email,18-24
C01754,129,9,1556.06,2022-05-20,2024-08-24,172.9,2,3,5,5,Loyal Customers,827,London,Organic Search,25-34
C01755,185,1,358.27,2024-06-29,2024-06-29,358.27,1,2,1,2,Hibernating,0,Scotland,Email,45-54
C01756,125,6,1033.71,2023-02-01,2024-08-28,172.28,4,3,5,5,Loyal Customers,574,Scotland,Direct,35-44
C01757,95,5,769.69,2023-05-13,2024-09-27,153.94,5,3,5,4,Loyal Customers,503,Wales,Organic Search,25-34
C01758,128,3,537.86,2022-04-19,2024-08-25,179.29,2,3,3,3,Loyal Customers,859,Wales,Social Media,35-44
C01760,306,2,111.43,2022-06-10,2024-02-29,55.72,2,2,2,1,Hibernating,629,North East,Paid Search,25-34
C01761,490,3,430.27,2022-11-13,2023-08-29,143.42,3,1,3,3,At Risk,289,Midlands,Organic Search,55+
C01762,535,3,407.91,2021-07-17,2023-07-15,135.97,1,1,3,3,At Risk,728,South East,Paid Search,18-24
C01763,94,3,140.04,2023-01-01,2024-09-28,46.68,2,3,3,1,Loyal Customers,636,Yorkshire,Referral,45-54
C01764,174,1,135.43,2024-07-10,2024-07-10,135.43,1,3,1,1,Lost,0,London,Organic Search,55+
C01765,407,1,321.46,2023-11-20,2023-11-20,321.46,1,1,1,2,Hibernating,0,London,Direct,55+
C01766,88,3,346.89,2022-08-02,2024-10-04,115.63,2,3,3,2,Loyal Customers,794,Midlands,Referral,25-34
C01767,129,2,304.47,2022-11-30,2024-08-24,152.24,2,3,2,2,Lost,633,Scotland,Social Media,45-54
C01768,65,3,215.82,2024-04-16,2024-10-27,71.94,1,4,3,2,Loyal Customers,194,Wales,Email,45-54
C01769,58,3,297.46,2022-03-18,2024-11-03,99.15,3,4,3,2,Loyal Customers,961,Yorkshire,Paid Search,25-34
C01770,89,7,1390.38,2022-06-21,2024-10-03,198.63,2,3,5,5,Loyal Customers,835,London,Organic Search,35-44
C01771,453,2,410.15,2023-04-28,2023-10-05,205.08,1,1,2,3,Hibernating,160,Wales,Referral,35-44
C01772,243,9,2674.56,2023-04-29,2024-05-02,297.17,2,2,5,5,Cannot Lose Them,369,Scotland,Organic Search,35-44
C01773,75,1,344.22,2024-10-17,2024-10-17,344.22,1,4,1,2,Recent Customers,0,London,Referral,45-54
C01774,155,1,115.68,2024-07-29,2024-07-29,115.68,1,3,1,1,Lost,0,Yorkshire,Paid Search,35-44
C01776,287,2,207.07,2023-12-04,2024-03-19,103.54,1,2,2,2,Hibernating,106,Scotland,Organic Search,25-34
C01777,357,3,521.66,2023-07-27,2024-01-09,173.89,2,2,3,3,At Risk,166,North West,Direct,45-54
C01778,53,1,289.43,2024-11-08,2024-11-08,289.43,1,4,1,2,Recent Customers,0,Yorkshire,Paid Search,45-54
C01779,9,3,106.15,2024-05-15,2024-12-22,35.38,3,5,3,1,Loyal Customers,221,London,Organic Search,55+
C01780,747,5,1146.1,2021-11-09,2022-12-15,229.22,2,1,5,5,Cannot Lose Them,401,London,Paid Search,35-44
C01781,81,5,1116.8,2022-06-14,2024-10-11,223.36,2,4,5,5,Champions,850,South West,Social Media,55+
C01782,3,3,825.74,2024-10-12,2024-12-28,275.25,2,5,3,4,Loyal Customers,77,London,Organic Search,55+
C01783,1,1,192.42,2024-12-30,2024-12-30,192.42,1,5,1,1,Recent Customers,0,Scotland,Organic Search,18-24
C01785,201,4,515.94,2023-01-10,2024-06-13,128.98,2,2,4,3,Cannot Lose Them,520,South West,Organic Search,25-34
C01787,25,3,367.86,2024-07-04,2024-12-06,122.62,3,5,3,2,Loyal Customers,155,South West,Paid Search,55+
C01788,1,8,945.69,2023-12-26,2024-12-30,118.21,2,5,5,4,Champions,370,Midlands,Direct,18-24
C01790,9,3,658.99,2024-12-09,2024-12-22,219.66,1,5,3,4,Loyal Customers,13,South East,Direct,25-34
C01791,204,6,1246.36,2021-08-26,2024-06-10,207.73,3,2,5,5,Cannot Lose Them,1019,London,Paid Search,55+
C01793,210,3,888.8,2021-11-22,2024-06-04,296.27,2,2,3,4,At Risk,925,North East,Email,25-34
C01794,190,3,661.68,2022-05-15,2024-06-24,220.56,2,2,3,4,At Risk,771,South East,Organic Search,45-54
C01795,389,1,282.37,2023-12-08,2023-12-08,282.37,1,1,1,2,Hibernating,0,London,Paid Search,25-34
C01796,73,4,508.91,2024-03-02,2024-10-19,127.23,4,4,4,3,Champions,231,Yorkshire,Direct,25-34
C01797,338,1,45.9,2024-01-28,2024-01-28,45.9,1,2,1,1,Hibernating,0,London,Email,35-44
C01798,32,2,378.55,2024-11-27,2024-11-29,189.28,2,5,2,2,Recent Customers,2,North West,Paid Search,25-34
C01799,86,2,74.03,2024-08-18,2024-10-06,37.02,1,3,2,1,Lost,49,North West,Organic Search,45-54
C01800,414,3,283.54,2023-05-31,2023-11-13,94.51,2,1,3,2,At Risk,166,South West,Organic Search,25-34
C01801,502,5,721.39,2022-01-18,2023-08-17,144.28,2,1,5,4,Cannot Lose Them,576,London,Organic Search,45-54
C01802,163,3,907.1,2023-08-05,2024-07-21,302.37,2,3,3,4,Loyal Customers,351,North West,Social Media,25-34
C01803,7,8,1313.12,2024-01-21,2024-12-24,164.14,3,5,5,5,Champions,338,North West,Organic Search,25-34
C01804,116,5,657.34,2022-08-23,2024-09-06,131.47,2,3,5,4,Loyal Customers,745,North East,Organic Search,18-24
C01805,53,6,1825.05,2021-10-21,2024-11-08,304.18,2,4,5,5,Champions,1114,Scotland,Referral,45-54
C01806,143,1,163.96,2024-08-10,2024-08-10,163.96,1,3,1,1,Lost,0,South East,Social Media,35-44
C01808,649,1,121.22,2023-03-23,2023-03-23,121.22,1,1,1,1,Hibernating,0,Scotland,Organic Search,35-44
C01810,273,6,1676.05,2022-06-02,2024-04-02,279.34,3,2,5,5,Cannot Lose Them,670,London,Organic Search,18-24
C01811,76,4,290.93,2023-11-05,2024-10-16,72.73,2,4,4,2,Champions,346,South East,Paid Search,45-54
C01812,661,2,317.62,2022-06-21,2023-03-11,158.81,1,1,2,2,Hibernating,263,Midlands,Email,35-44
C01813,49,3,1205.99,2022-02-22,2024-11-12,402.0,2,4,3,5,Loyal Customers,994,South East,Organic Search,35-44
C01814,311,3,549.55,2023-08-15,2024-02-24,183.18,1,2,3,3,At Risk,193,South West,Organic Search,18-24
C01815,5,4,830.86,2024-12-08,2024-12-26,207.72,1,5,4,4,Champions,18,Yorkshire,Email,55+
C01816,28,1,223.57,2024-12-03,2024-12-03,223.57,1,5,1,2,Recent Customers,0,Yorkshire,Paid Search,55+
C01818,229,4,530.08,2023-01-31,2024-05-16,132.52,2,2,4,3,Cannot Lose Them,471,London,Social Media,55+
C01820,182,2,299.47,2024-02-12,2024-07-02,149.73,1,2,3,2,At Risk,141,London,Organic Search,25-34
C01821,103,7,2371.13,2022-12-21,2024-09-19,338.73,3,3,5,5,Loyal Customers,638,South East,Paid Search,25-34
C01822,325,1,404.91,2024-02-10,2024-02-10,404.91,1,2,1,3,Hibernating,0,North West,Organic Search,18-24
C01823,382,1,323.5,2023-12-15,2023-12-15,323.5,1,1,1,2,Hibernating,0,North East,Direct,18-24
C01824,672,3,336.95,2022-09-11,2023-02-28,112.32,1,1,3,2,At Risk,170,South West,Organic Search,18-24
C01825,540,3,615.87,2022-05-07,2023-07-10,205.29,3,1,3,3,At Risk,429,Wales,Email,35-44
C01826,74,4,761.82,2024-06-23,2024-10-18,190.46,1,4,4,4,Champions,117,North West,Email,55+
C01827,90,1,533.33,2024-10-02,2024-10-02,533.33,1,3,1,3,Lost,0,North East,Organic Search,18-24
C01828,164,4,626.16,2023-08-03,2024-07-20,156.54,3,3,4,4,Loyal Customers,352,South West,Email,55+
C01829,62,3,628.45,2023-12-29,2024-10-30,209.48,2,4,3,4,Loyal Customers,306,North West,Social Media,25-34
C01830,232,3,524.55,2022-06-17,2024-05-13,174.85,2,2,3,3,At Risk,696,North East,Email,35-44
C01831,10,1,114.95,2024-12-21,2024-12-21,114.95,1,5,1,1,Recent Customers,0,North West,Direct,55+
C01832,217,2,567.82,2023-12-21,2024-05-28,283.91,1,2,3,3,At Risk,159,Scotland,Paid Search,25-34
C01833,68,2,243.24,2024-08-20,2024-10-24,121.62,1,4,3,2,Loyal Customers,65,South East,Organic Search,55+
C01835,34,3,406.18,2024-06-30,2024-11-27,135.39,1,4,3,3,Loyal Customers,150,South East,Paid Search,55+
C01837,320,3,564.3,2023-03-25,2024-02-15,188.1,1,2,3,3,At Risk,327,South West,Organic Search,18-24
C01838,74,1,217.26,2024-10-18,2024-10-18,217.26,1,4,1,2,Recent Customers,0,London,Organic Search,25-34
C01839,88,2,150.01,2023-07-04,2024-10-04,75.0,2,3,3,1,Loyal Customers,458,Scotland,Direct,35-44
C01840,61,3,284.0,2023-11-02,2024-10-31,94.67,1,4,3,2,Loyal Customers,364,London,Organic Search,25-34
C01842,365,3,328.53,2023-08-08,2024-01-01,109.51,1,1,3,2,At Risk,146,North West,Email,25-34
C01844,133,2,137.83,2024-02-22,2024-08-20,68.92,1,3,3,1,Loyal Customers,180,Scotland,Social Media,35-44
C01845,614,1,321.47,2023-04-27,2023-04-27,321.47,1,1,1,2,Hibernating,0,Midlands,Paid Search,25-34
C01846,11,2,215.96,2024-10-22,2024-12-20,107.98,1,5,3,2,Loyal Customers,59,Scotland,Email,18-24
C01848,296,3,376.43,2022-07-15,2024-03-10,125.48,3,2,3,2,At Risk,604,Yorkshire,Paid Search,18-24
C01849,258,1,108.82,2024-04-17,2024-04-17,108.82,1,2,1,1,Hibernating,0,South West,Organic Search,25-34
C01850,43,2,184.36,2024-08-18,2024-11-18,92.18,2,4,3,1,Loyal Customers,92,London,Organic Search,45-54
C01852,216,1,55.99,2024-05-29,2024-05-29,55.99,1,2,1,1,Hibernating,0,South East,Email,55+
C01853,505,1,55.7,2023-08-14,2023-08-14,55.7,1,1,1,1,Hibernating,0,North West,Paid Search,25-34
C01854,313,3,338.74,2023-11-21,2024-02-22,112.91,2,2,3,2,At Risk,93,Scotland,Organic Search,35-44
C01855,72,5,1169.77,2023-05-19,2024-10-20,233.95,3,4,5,5,Champions,520,North West,Paid Search,35-44
C01856,34,1,284.1,2024-11-27,2024-11-27,284.1,1,4,1,2,Recent Customers,0,London,Organic Search,25-34
C01858,47,1,397.31,2024-11-14,2024-11-14,397.31,1,4,1,3,Recent Customers,0,South West,Email,35-44
C01859,93,5,1094.59,2023-09-17,2024-09-29,218.92,2,3,5,5,Loyal Customers,378,North West,Organic Search,45-54
C01860,219,5,644.41,2021-11-06,2024-05-26,128.88,2,2,5,4,Cannot Lose Them,932,North East,Organic Search,25-34
C01861,60,4,878.37,2024-05-29,2024-11-01,219.59,1,4,4,4,Champions,156,Yorkshire,Email,55+
C01863,63,1,353.9,2024-10-29,2024-10-29,353.9,1,4,1,2,Recent Customers,0,North West,Referral,25-34
C01864,344,2,167.91,2023-11-09,2024-01-22,83.96,2,2,3,1,At Risk,74,North West,Organic Search,55+
C01865,238,2,209.2,2024-01-12,2024-05-07,104.6,2,2,3,2,At Risk,116,Wales,Paid Search,45-54
C01866,35,4,696.05,2023-10-20,2024-11-26,174.01,2,4,4,4,Champions,403,London,Email,35-44
C01867,136,2,461.58,2024-07-24,2024-08-17,230.79,2,3,3,3,Loyal Customers,24,Wales,Paid Search,25-34
C01868,374,2,453.68,2022-12-11,2023-12-23,226.84,1,1,3,3,At Risk,377,North East,Organic Search,25-34
C01870,381,1,170.65,2023-12-16,2023-12-16,170.65,1,1,1,1,Hibernating,0,North West,Email,25-34
C01871,112,3,247.21,2022-02-26,2024-09-10,82.4,2,3,3,2,Loyal Customers,927,North East,Organic Search,25-34
C01872,226,2,430.92,2023-12-13,2024-05-19,215.46,2,2,3,3,At Risk,158,North West,Social Media,35-44
C01875,47,3,115.74,2024-05-03,2024-11-14,38.58,1,4,3,1,Loyal Customers,195,South East,Organic Search,45-54
C01876,6,5,1201.98,2023-03-11,2024-12-25,240.4,3,5,5,5,Champions,655,North West,Paid Search,35-44
C01877,377,3,600.44,2022-09-22,2023-12-20,200.15,2,1,3,3,At Risk,454,Scotland,Email,25-34
C01878,308,1,59.17,2024-02-27,2024-02-27,59.17,1,2,2,1,Hibernating,0,Midlands,Email,25-34
C01879,105,4,390.22,2024-05-20,2024-09-17,97.56,2,3,4,3,Loyal Customers,120,South East,Organic Search,18-24
C01880,432,1,172.21,2023-10-26,2023-10-26,172.21,1,1,2,1,Hibernating,0,Scotland,Social Media,45-54
C01881,26,6,2738.47,2024-08-06,2024-12-05,456.41,2,5,5,5,Champions,121,Yorkshire,Email,25-34
C01882,2,2,516.42,2024-12-02,2024-12-29,258.21,1,5,3,3,Loyal Customers,27,London,Organic Search,25-34
C01883,35,6,901.47,2023-01-01,2024-11-26,150.24,4,4,5,4,Champions,695,North West,Email,25-34
C01884,95,4,1557.52,2024-08-14,2024-09-27,389.38,1,3,4,5,Loyal Customers,44,South East,Email,25-34
C01885,5,1,109.41,2024-12-26,2024-12-26,109.41,1,5,2,1,Recent Customers,0,Scotland,Social Media,25-34
C01886,39,3,559.06,2022-03-17,2024-11-22,186.35,3,4,3,3,Loyal Customers,981,Scotland,Paid Search,18-24
C01887,15,4,644.15,2024-05-05,2024-12-16,161.04,2,5,4,4,Champions,225,North West,Organic Search,35-44
C01888,457,1,108.9,2023-10-01,2023-10-01,108.9,1,1,2,1,Hibernating,0,South West,Social Media,25-34
C01889,110,8,828.6,2021-09-16,2024-09-12,103.58,4,3,5,4,Loyal Customers,1092,North West,Organic Search,35-44
C01890,255,1,533.67,2024-04-20,2024-04-20,533.67,1,2,2,3,Hibernating,0,South West,Organic Search,35-44
C01891,1222,1,54.02,2021-08-27,2021-08-27,54.02,1,1,2,1,Hibernating,0,London,Social Media,35-44
C01892,582,5,426.88,2021-03-19,2023-05-29,85.38,2,1,5,3,Cannot Lose Them,801,London,Organic Search,35-44
C01893,70,2,195.62,2023-06-17,2024-10-22,97.81,2,4,3,1,Loyal Customers,493,North West,Organic Search,35-44
C01895,144,3,147.99,2023-09-23,2024-08-09,49.33,1,3,3,1,Loyal Customers,321,Scotland,Direct,45-54
C01896,224,2,605.84,2024-05-03,2024-05-21,302.92,2,2,3,3,At Risk,18,North West,Organic Search,35-44
C01897,454,5,270.44,2021-08-23,2023-10-04,54.09,1,1,5,2,Cannot Lose Them,772,Yorkshire,Organic Search,45-54
C01899,53,3,606.55,2023-10-13,2024-11-08,202.18,1,4,3,3,Loyal Customers,392,North West,Organic Search,18-24
C01900,271,4,935.13,2023-09-16,2024-04-04,233.78,2,2,4,4,Cannot Lose Them,201,South West,Email,25-34
C01901,160,2,261.08,2023-09-02,2024-07-24,130.54,1,3,3,2,Loyal Customers,326,North West,Email,35-44
C01902,448,4,883.41,2021-07-20,2023-10-10,220.85,2,1,4,4,Cannot Lose Them,812,London,Social Media,45-54
C01903,35,3,183.28,2024-10-03,2024-11-26,61.09,2,4,3,1,Loyal Customers,54,North West,Organic Search,35-44
C01904,117,4,1119.98,2023-03-01,2024-09-05,280.0,2,3,4,5,Loyal Customers,554,Midlands,Organic Search,35-44
C01906,69,4,585.74,2023-10-22,2024-10-23,146.44,2,4,4,3,Champions,367,Wales,Social Media,25-34
C01907,51,5,579.86,2024-04-07,2024-11-10,115.97,2,4,5,3,Champions,217,South West,Organic Search,25-34
C01908,15,5,1343.89,2022-04-11,2024-12-16,268.78,2,5,5,5,Champions,980,Yorkshire,Social Media,25-34
C01909,78,9,2914.18,2023-04-26,2024-10-14,323.8,2,4,5,5,Champions,537,London,Social Media,35-44
C01910,468,1,72.38,2023-09-20,2023-09-20,72.38,1,1,2,1,Hibernating,0,London,Email,45-54
C01911,332,2,301.25,2022-01-16,2024-02-03,150.62,1,2,3,2,At Risk,748,Midlands,Organic Search,35-44
C01912,349,3,965.55,2023-04-21,2024-01-17,321.85,1,2,3,4,At Risk,271,South East,Email,35-44
C01914,105,2,585.1,2023-08-29,2024-09-17,292.55,1,3,3,3,Loyal Customers,385,Midlands,Paid Search,18-24
C01915,989,2,829.8,2022-04-02,2022-04-17,414.9,2,1,3,4,At Risk,15,South East,Social Media,25-34
C01917,49,2,441.0,2022-09-12,2024-11-12,220.5,2,4,3,3,Loyal Customers,792,South West,Direct,55+
C01918,254,1,399.19,2024-04-21,2024-04-21,399.19,1,2,2,3,Hibernating,0,Scotland,Email,35-44
C01919,257,1,345.09,2024-04-18,2024-04-18,345.09,1,2,2,2,Hibernating,0,Yorkshire,Organic Search,25-34
C01920,51,6,832.2,2024-03-11,2024-11-10,138.7,5,4,5,4,Champions,244,London,Email,35-44
C01921,166,3,662.24,2023-05-04,2024-07-18,220.75,2,3,3,4,Loyal Customers,441,Yorkshire,Direct,55+
C01923,82,4,260.03,2022-09-28,2024-10-10,65.01,3,4,4,2,Champions,743,Scotland,Email,18-24
C01924,30,6,545.21,2023-10-24,2024-12-01,90.87,3,5,5,3,Champions,404,Scotland,Paid Search,35-44
C01925,301,3,862.35,2023-06-08,2024-03-05,287.45,2,2,3,4,At Risk,271,Scotland,Organic Search,18-24
C01926,1210,2,706.51,2021-06-26,2021-09-08,353.26,2,1,3,4,At Risk,74,Scotland,Paid Search,25-34
C01927,8,3,366.12,2024-10-12,2024-12-23,122.04,2,5,3,2,Loyal Customers,72,Midlands,Organic Search,45-54
C01928,170,8,1450.77,2022-04-06,2024-07-14,181.35,3,3,5,5,Loyal Customers,830,North East,Organic Search,25-34
C01931,27,3,221.74,2024-07-08,2024-12-04,73.91,2,5,3,2,Loyal Customers,149,London,Email,55+
C01932,665,1,75.36,2023-03-07,2023-03-07,75.36,1,1,2,1,Hibernating,0,Wales,Social Media,45-54
C01933,38,5,835.07,2023-04-06,2024-11-23,167.01,2,4,5,4,Champions,597,South East,Direct,25-34
C01934,16,3,888.63,2024-11-18,2024-12-15,296.21,3,5,3,4,Loyal Customers,27,Scotland,Direct,18-24
C01936,98,1,173.17,2024-09-24,2024-09-24,173.17,1,3,2,1,Lost,0,Yorkshire,Email,45-54
C01937,9,3,684.86,2024-11-18,2024-12-22,228.29,1,5,3,4,Loyal Customers,34,South West,Referral,25-34
C01938,799,5,1457.95,2021-07-24,2022-10-24,291.59,2,1,5,5,Cannot Lose Them,457,Scotland,Paid Search,45-54
C01939,26,2,350.21,2023-08-05,2024-12-05,175.1,1,5,3,2,Loyal Customers,488,North West,Referral,55+
C01940,788,3,397.38,2022-09-22,2022-11-04,132.46,2,1,3,3,At Risk,43,South East,Paid Search,18-24
C01941,267,3,701.09,2023-03-05,2024-04-08,233.7,1,2,3,4,At Risk,400,North West,Paid Search,35-44
C01942,207,4,299.24,2021-11-19,2024-06-07,74.81,2,2,4,2,Cannot Lose Them,931,Scotland,Paid Search,45-54
C01943,259,2,365.95,2024-03-21,2024-04-16,182.98,1,2,3,2,At Risk,26,London,Social Media,25-34
C01945,67,2,435.11,2024-06-14,2024-10-25,217.56,1,4,3,3,Loyal Customers,133,Midlands,Paid Search,45-54
C01946,1141,2,233.07,2021-08-27,2021-11-16,116.54,2,1,3,2,At Risk,81,Midlands,Email,35-44
C01947,255,2,440.77,2024-03-19,2024-04-20,220.38,2,2,3,3,At Risk,32,Scotland,Direct,55+
C01948,66,3,434.68,2023-12-15,2024-10-26,144.89,3,4,4,3,Champions,316,Scotland,Direct,35-44
C01950,230,1,358.3,2024-05-15,2024-05-15,358.3,1,2,2,2,Hibernating,0,Wales,Direct,45-54
C01951,10,6,1768.09,2023-11-29,2024-12-21,294.68,3,5,5,5,Champions,388,North West,Paid Search,25-34
C01952,355,5,858.91,2021-09-11,2024-01-11,171.78,3,2,5,4,Cannot Lose Them,852,Midlands,Social Media,55+
C01953,214,5,733.8,2022-03-07,2024-05-31,146.76,2,2,5,4,Cannot Lose Them,816,Yorkshire,Organic Search,35-44
C01954,85,5,713.3,2024-06-18,2024-10-07,142.66,1,4,5,4,Champions,111,South West,Email,35-44
C01956,142,2,462.6,2022-12-20,2024-08-11,231.3,1,3,3,3,Loyal Customers,600,North West,Email,45-54
C01958,1123,1,528.93,2021-12-04,2021-12-04,528.93,1,1,2,3,Hibernating,0,South West,Email,25-34
C01959,176,1,55.74,2024-07-08,2024-07-08,55.74,1,3,2,1,Lost,0,Scotland,Paid Search,18-24
C01960,47,2,478.58,2024-07-30,2024-11-14,239.29,1,4,3,3,Loyal Customers,107,London,Direct,35-44
C01961,1,4,578.77,2021-07-08,2024-12-30,144.69,3,5,4,3,Champions,1271,Midlands,Social Media,18-24
C01962,91,7,967.93,2024-04-14,2024-10-01,138.28,2,3,5,4,Loyal Customers,170,Midlands,Paid Search,25-34
C01963,110,2,274.11,2024-07-03,2024-09-12,137.06,1,3,3,2,Loyal Customers,71,Midlands,Email,25-34
C01965,475,3,185.82,2023-03-06,2023-09-13,61.94,2,1,4,1,Cannot Lose Them,191,North West,Paid Search,25-34
C01966,475,3,526.39,2022-03-13,2023-09-13,175.46,2,1,4,3,Cannot Lose Them,549,North East,Paid Search,25-34
C01967,71,7,469.75,2024-05-31,2024-10-21,67.11,3,4,5,3,Champions,143,Midlands,Organic Search,18-24
C01968,100,4,535.43,2024-06-30,2024-09-22,133.86,1,3,4,3,Loyal Customers,84,Midlands,Organic Search,25-34
C01969,5,4,516.81,2022-06-15,2024-12-26,129.2,1,5,4,3,Champions,925,North West,Paid Search,55+
C01970,53,3,1251.9,2024-05-18,2024-11-08,417.3,1,4,4,5,Champions,174,South East,Email,45-54
C01971,64,2,121.91,2024-09-06,2024-10-28,60.96,1,4,3,1,Loyal Customers,52,Scotland,Organic Search,25-34
C01972,467,1,156.25,2023-09-21,2023-09-21,156.25,1,1,2,1,Hibernating,0,Wales,Organic Search,45-54
C01973,14,3,973.36,2024-11-09,2024-12-17,324.45,2,5,4,4,Champions,38,North West,Email,35-44
C01974,139,1,226.0,2024-08-14,2024-08-14,226.0,1,3,2,2,Lost,0,North West,Organic Search,18-24
C01975,78,6,394.43,2023-09-03,2024-10-14,65.74,3,4,5,3,Champions,407,London,Paid Search,25-34
C01977,1028,1,51.88,2022-03-09,2022-03-09,51.88,1,1,2,1,Hibernating,0,Scotland,Direct,55+
C01978,7,2,616.47,2024-05-31,2024-12-24,308.24,2,5,3,3,Loyal Customers,207,North West,Paid Search,45-54
C01979,861,3,118.78,2022-02-04,2022-08-23,39.59,2,1,4,1,Cannot Lose Them,200,South East,Organic Search,35-44
C01980,1091,1,76.41,2022-01-05,2022-01-05,76.41,1,1,2,1,Hibernating,0,South East,Referral,18-24
